id,sigla,iata,nombre,municipio,departamento,id_categoriaaeropuerto,latitud,longitud,propietario,explotador,longitud_pista,ancho_pista,pbmo,elevacion,resolucion,fecha_construccion,fecha_vigencia,clase,tipo,numero_vuelos_origen,gcd_departamento,gcd_municipio,year,fecha_inicio,fecha_fin,vigente
629,BAQ,BAQ,ERNESTO CORTISSOZ,Barranquilla,Atlántico,I,10.8896,-74.7809,AEROCIVIL,GRUPO AEROPORTUARIO DEL CARIBE S.A.S.,3842,144,,98," 1152,000",2015-05-15,,4E,Aerocivil,125956,8,8001,2016,2016-01-01,2100-12-31,S
630,BAR,BAR,GUAICARAMO,Barranca de Upía,Meta,A,4.4605,-72.9509,GUAICARAMO S.A.,GUAICARAMO S.A.,1078,20,5500,649," 7236,000",2013-12-27,,1A,Público,28,50,50110,2014,2009-01-01,2014-12-31,N
631,BAR,BAR,GUAICARAMO,Barranca de Upía,Meta,A,4.4605,-72.9509,GUAICARAMO S.A.,GUAICARAMO S.A.,2110,31,5500,649," 7236,000",2013-12-27,,1A,Privado,48,50,50110,2015,2015-01-01,2015-12-31,N
632,BAR,BAR,GUAICARAMO,Barranca de Upía,Meta,A,4.4605,-72.9509,GUAICARAMO S.A.,GUAICARAMO S.A.,4146,39,5500,649," 7236,000",2013-12-27,,1A,Privado,85,50,50110,2016,2016-01-01,2100-12-31,S
633,BBA,BBA,PIZARRO,Bajo Baudó,Chocó,A,4.9608,-77.3633,MUNICIPIO,MUNICIPIO,490,10,,10," 6365,000",2008-12-30,,1A,Privado,1421,27,27077,2014,2009-01-01,2014-12-31,N
634,BBA,BBA,PIZARRO,Bajo Baudó,Chocó,A,4.9608,-77.3633,MUNICIPIO,MUNICIPIO,240,10,,10," 6365,000",2008-12-30,,1A,Público,1347,27,27077,2015,2015-01-01,2015-12-31,N
635,BBA,BBA,PIZARRO,Bajo Baudó,Chocó,A,4.9608,-77.3633,MUNICIPIO,MUNICIPIO,11,3,,10," 6365,000",2008-12-30,,1A,Aerocivil,104,27,27077,2016,2016-01-01,2100-12-31,S
636,BEC,BEC,BECERRIL,Becerril,Cesar,A,9.6628,-73.2744,MUNICIPIO,FUMILLANOS,965,51,3500,320," 2989,000",2008-07-02,,3B,Aerocivil,70,20,20045,2014,2009-01-01,2014-12-31,N
637,BEC,BEC,BECERRIL,Becerril,Cesar,A,9.6628,-73.2744,MUNICIPIO,FUMILLANOS,52,91,3500,320," 2989,000",2008-07-02,,3B,Público,96,20,20045,2015,2015-01-01,2015-12-31,N
638,BEC,BEC,BECERRIL,Becerril,Cesar,A,9.6628,-73.2744,MUNICIPIO,FUMILLANOS,48,163,3500,320," 2989,000",2008-07-02,,3B,Público,140,20,20045,2016,2016-01-01,2100-12-31,S
639,BIC,BIC,BERASTEGUI,Ciénaga de Oro,Córdoba,A,8.8845,-75.6835,AEROCIVIL,AEROCIVIL,1422,38,2000,48,"  984,000",1987-02-02,,0B,Público,1,23,23189,2014,2009-01-01,2014-12-31,N
640,BIC,BIC,BERASTEGUI,Ciénaga de Oro,Córdoba,A,8.8845,-75.6835,AEROCIVIL,AEROCIVIL,1336,45,2000,48,"  984,000",1987-02-02,,0B,Fumigación,2,23,23189,2015,2015-01-01,2015-12-31,N
641,BIC,BIC,BERASTEGUI,Ciénaga de Oro,Córdoba,A,8.8845,-75.6835,AEROCIVIL,AEROCIVIL,353,58,2000,48,"  984,000",1987-02-02,,0B,Fumigación,4,23,23189,2016,2016-01-01,2100-12-31,S
642,BIZ,BIZ,BIZERTA,Nunchía,Casanare,A,5.4225,-71.9936,CELMIRA BARRAGAN F.,FUMIVILLA LTDA,117,8,2000,639,"  151,000",2013-01-25,,1A,Privado,2,85,85225,2014,2009-01-01,2014-12-31,N
643,BIZ,BIZ,BIZERTA,Nunchía,Casanare,A,5.4225,-71.9936,CELMIRA BARRAGAN F.,FUMIVILLA LTDA,100,2,2000,639,"  151,000",2013-01-25,,1A,Fumigación,3,85,85225,2015,2015-01-01,2015-12-31,N
644,BIZ,BIZ,BIZERTA,Nunchía,Casanare,A,5.4225,-71.9936,CELMIRA BARRAGAN F.,FUMIVILLA LTDA,57,0,2000,639,"  151,000",2013-01-25,,1A,Privado,4,85,85225,2016,2016-01-01,2100-12-31,S
645,BMG,BMG,BARRANCO MINAS,Barranco Minas,Guainía,A,3.4907,-69.8097,GOBERNACION,DEPARTAMENTO,609,5,,125," 2477,000",1972-09-11,,1A,Aerocivil,708,94,94343,2014,2009-01-01,2014-12-31,N
646,BMG,BMG,BARRANCO MINAS,Barranco Minas,Guainía,A,3.4907,-69.8097,GOBERNACION,DEPARTAMENTO,104,2,,125," 2477,000",1972-09-11,,1A,Fumigación,667,94,94343,2015,2015-01-01,2015-12-31,N
647,BMG,BMG,BARRANCO MINAS,Barranco Minas,Guainía,A,3.4907,-69.8097,GOBERNACION,DEPARTAMENTO,33,0,,125," 2477,000",1972-09-11,,1A,Fumigación,298,94,94343,2016,2016-01-01,2100-12-31,S
648,BNI,BNI,BOLUGA,Venadillo,Tolima,A,4.6903,-74.8894,MARGOT URIBE DE SAMPER Y CIA,CRUZ VERDE,528,0,3000,1092," 2172,000",2012-04-30,,1A,Público,0,73,73861,2014,2009-01-01,2014-12-31,N
649,BNI,BNI,BOLUGA,Venadillo,Tolima,A,4.6903,-74.8894,MARGOT URIBE DE SAMPER Y CIA,CRUZ VERDE,390,0,3000,1092," 2172,000",2012-04-30,,1A,Aerocivil,0,73,73861,2015,2015-01-01,2015-12-31,N
650,BNI,BNI,BOLUGA,Venadillo,Tolima,A,4.6903,-74.8894,MARGOT URIBE DE SAMPER Y CIA,CRUZ VERDE,4,0,3000,1092," 2172,000",2012-04-30,,1A,Público,0,73,73861,2016,2016-01-01,2100-12-31,S
651,BNO,BNO,BUENOS AIRES,Puerto Wilches,Santander,A,7.462,-73.7464,AGRICOLA BUFALERA DE COLOMBIA,EL MISMO,1672,34,3500,229," 7239,000",2012-12-19,,1A,Fumigación,32,68,68575,2014,2009-01-01,2014-12-31,N
652,BNO,BNO,BUENOS AIRES,Puerto Wilches,Santander,A,7.462,-73.7464,AGRICOLA BUFALERA DE COLOMBIA,EL MISMO,2490,63,3500,229," 7239,000",2012-12-19,,1A,Público,52,68,68575,2015,2015-01-01,2015-12-31,N
653,BNO,BNO,BUENOS AIRES,Puerto Wilches,Santander,A,7.462,-73.7464,AGRICOLA BUFALERA DE COLOMBIA,EL MISMO,2510,123,3500,229," 7239,000",2012-12-19,,1A,Privado,87,68,68575,2016,2016-01-01,2100-12-31,S
654,BNP,BNP,BUENOS AIRES -FADELCE,Pailitas,Cesar,A,9.02,-73.6725,FADELCE LTDA,FADELCE LTDA,1587,28,2000,82,"   24,000",2009-01-07,2012-02-12,2A,Privado,4,20,20517,2014,2009-01-01,2014-12-31,N
655,BNP,BNP,BUENOS AIRES -FADELCE,Pailitas,Cesar,A,9.02,-73.6725,FADELCE LTDA,FADELCE LTDA,1706,30,2000,82,"   24,000",2009-01-07,2012-02-12,2A,Privado,4,20,20517,2015,2015-01-01,2015-12-31,N
656,BNP,BNP,BUENOS AIRES -FADELCE,Pailitas,Cesar,A,9.02,-73.6725,FADELCE LTDA,FADELCE LTDA,2313,58,2000,82,"   24,000",2009-01-07,2012-02-12,2A,Aerocivil,5,20,20517,2016,2016-01-01,2100-12-31,S
657,BOG,BOG,EL DORADO,"Bogotá, D.C.","Bogotá, D.C.",I,4.7017,-74.1469,AEROCIVIL,EN CONCESION CODAD,4083,35,,8356,"  320,000",1959-12-04,,4E,Fumigación,1.39978e+006,11,11001,2014,2009-01-01,2014-12-31,N
658,BOG,BOG,EL DORADO,"Bogotá, D.C.","Bogotá, D.C.",I,4.7017,-74.1469,AEROCIVIL,EN CONCESION CODAD,4572,33,,8356,"  320,000",1959-12-04,,4E,Fumigación,2.57463e+006,11,11001,2015,2015-01-01,2015-12-31,N
659,BOG,BOG,EL DORADO,"Bogotá, D.C.","Bogotá, D.C.",I,4.7017,-74.1469,AEROCIVIL,EN CONCESION CODAD,5751,13,,8356,"  320,000",1959-12-04,,4E,Privado,5.05707e+006,11,11001,2016,2016-01-01,2100-12-31,S
660,BUN,BUN,BUENAVENTURA-GERARDO TOBAR LOPEZ,Buenaventura,Valle del Cauca,N,3.8196,-76.9899,AEROCIVIL,AEROCIVIL,432,30,,44," 1026,000",1967-08-28,,2C,Público,7636,76,76109,2014,2009-01-01,2014-12-31,N
661,BUN,BUN,BUENAVENTURA-GERARDO TOBAR LOPEZ,Buenaventura,Valle del Cauca,N,3.8196,-76.9899,AEROCIVIL,AEROCIVIL,158,26,,44," 1026,000",1967-08-28,,2C,Privado,14431,76,76109,2015,2015-01-01,2015-12-31,N
662,BUN,BUN,BUENAVENTURA-GERARDO TOBAR LOPEZ,Buenaventura,Valle del Cauca,N,3.8196,-76.9899,AEROCIVIL,AEROCIVIL,111,24,,44," 1026,000",1967-08-28,,2C,Fumigación,24653,76,76109,2016,2016-01-01,2100-12-31,S
663,CAN,CAN,CANARIAS,Nunchía,Casanare,A,5.472,-72.1533,SERRANO HERRERA Y CIA,EL MISMO,1244,9,2500,735," 3940,000",2014-07-25,,1A,Fumigación,1,85,85225,2014,2009-01-01,2014-12-31,N
664,CAN,CAN,CANARIAS,Nunchía,Casanare,A,5.472,-72.1533,SERRANO HERRERA Y CIA,EL MISMO,2088,7,2500,735," 3940,000",2014-07-25,,1A,Privado,1,85,85225,2015,2015-01-01,2015-12-31,N
665,CAN,CAN,CANARIAS,Nunchía,Casanare,A,5.472,-72.1533,SERRANO HERRERA Y CIA,EL MISMO,3890,0,2500,735," 3940,000",2014-07-25,,1A,Fumigación,1,85,85225,2016,2016-01-01,2100-12-31,S
666,CAQ,CAQ,JUAN H.WHITE,Caucasia,Antioquia,R,7.968,-75.1982,AEROLINEA DE ANTIOQUIA,AEROLINEA DE ANTIOQ.,391,35,,207," 5052,000",2014-10-02,2017-10-03,2B,Aerocivil,15994,5,5154,2014,2009-01-01,2014-12-31,N
667,CAQ,CAQ,JUAN H.WHITE,Caucasia,Antioquia,R,7.968,-75.1982,AEROLINEA DE ANTIOQUIA,AEROLINEA DE ANTIOQ.,220,65,,207," 5052,000",2014-10-02,2017-10-03,2B,Fumigación,15994,5,5154,2015,2015-01-01,2015-12-31,N
668,CAQ,CAQ,JUAN H.WHITE,Caucasia,Antioquia,R,7.968,-75.1982,AEROLINEA DE ANTIOQUIA,AEROLINEA DE ANTIOQ.,17,92,,207," 5052,000",2014-10-02,2017-10-03,2B,Privado,15994,5,5154,2016,2016-01-01,2100-12-31,S
669,CIM,CIM,GUSTAVO ROJAS PINILLA,Cimitarra,Santander,A,6.3674,-73.9706,AEROCIVIL,AEROCIVIL,196,9,12202,735,"  644,000",1967-06-05,,3C,Público,546,68,68190,2014,2009-01-01,2014-12-31,N
670,CIM,CIM,GUSTAVO ROJAS PINILLA,Cimitarra,Santander,A,6.3674,-73.9706,AEROCIVIL,AEROCIVIL,145,5,12202,735,"  644,000",1967-06-05,,3C,Aerocivil,610,68,68190,2015,2015-01-01,2015-12-31,N
671,CIM,CIM,GUSTAVO ROJAS PINILLA,Cimitarra,Santander,A,6.3674,-73.9706,AEROCIVIL,AEROCIVIL,32,5,12202,735,"  644,000",1967-06-05,,3C,Privado,1025,68,68190,2016,2016-01-01,2100-12-31,S
672,CLO,CLO,ALFONSO BONILLA ARAGON,Palmira,Valle del Cauca,I,3.5431,-76.3817,AEROCIVIL,CONCESION AEROCALI S.A.,5118,31,,3174,"  984,000",1987-02-02,,4E,Público,143526,76,76520,2014,2009-01-01,2014-12-31,N
673,CLO,CLO,ALFONSO BONILLA ARAGON,Palmira,Valle del Cauca,I,3.5431,-76.3817,AEROCIVIL,CONCESION AEROCALI S.A.,5263,20,,3174,"  984,000",1987-02-02,,4E,Privado,98005,76,76520,2015,2015-01-01,2015-12-31,N
674,CLO,CLO,ALFONSO BONILLA ARAGON,Palmira,Valle del Cauca,I,3.5431,-76.3817,AEROCIVIL,CONCESION AEROCALI S.A.,8878,5,,3174,"  984,000",1987-02-02,,4E,Aerocivil,22630,76,76520,2016,2016-01-01,2100-12-31,S
675,COG,COG,CONDOTO MANDINGA,Condoto,Chocó,R,5.072,-76.6766,AEROCIVIL,AEROCIVIL,977,29,,166,"  984,000",1987-02-02,,2C,Aerocivil,1011,27,27205,2014,2009-01-01,2014-12-31,N
676,COG,COG,CONDOTO MANDINGA,Condoto,Chocó,R,5.072,-76.6766,AEROCIVIL,AEROCIVIL,196,50,,166,"  984,000",1987-02-02,,2C,Público,714,27,27205,2015,2015-01-01,2015-12-31,N
677,COG,COG,CONDOTO MANDINGA,Condoto,Chocó,R,5.072,-76.6766,AEROCIVIL,AEROCIVIL,131,71,,166,"  984,000",1987-02-02,,2C,Fumigación,199,27,27205,2016,2016-01-01,2100-12-31,S
678,CPL,CPL,NAVAS PARDO,Chaparral,Tolima,A,3.7238,-75.4654,AEROCIVIL,AEROCIVIL,1696,2,,2729,"  499,000",1968-07-20,,2C,Aerocivil,1020,73,73168,2014,2009-01-01,2014-12-31,N
679,CPL,CPL,NAVAS PARDO,Chaparral,Tolima,A,3.7238,-75.4654,AEROCIVIL,AEROCIVIL,3335,2,,2729,"  499,000",1968-07-20,,2C,Aerocivil,1565,73,73168,2015,2015-01-01,2015-12-31,N
680,CPL,CPL,NAVAS PARDO,Chaparral,Tolima,A,3.7238,-75.4654,AEROCIVIL,AEROCIVIL,6144,0,,2729,"  499,000",1968-07-20,,2C,Fumigación,2286,73,73168,2016,2016-01-01,2100-12-31,S
681,CTG,CTG,RAFAEL NUÑEZ,Cartagena de Indias,Bolívar,I,10.442,-75.5123,AEROCIVIL,CONCESION-SACSA,2202,6,,7," 4501,000",2012-08-16,,4D,Aerocivil,18982,13,13001,2014,2009-01-01,2014-12-31,N
682,CTG,CTG,RAFAEL NUÑEZ,Cartagena de Indias,Bolívar,I,10.442,-75.5123,AEROCIVIL,CONCESION-SACSA,424,6,,7," 4501,000",2012-08-16,,4D,Fumigación,11412,13,13001,2015,2015-01-01,2015-12-31,N
683,CTG,CTG,RAFAEL NUÑEZ,Cartagena de Indias,Bolívar,I,10.442,-75.5123,AEROCIVIL,CONCESION-SACSA,232,3,,7," 4501,000",2012-08-16,,4D,Público,3687,13,13001,2016,2016-01-01,2100-12-31,S
684,CUC,CUC,CAMILO DAZA,San José de Cúcuta,Norte de Santander,I,7.9274,-72.5116,AEROCIVIL,AEROCIVIL -ORIENTE S.A.S.,2782,60,,1027,"  984,000",1987-02-02,,4D,Aerocivil,124815,54,54001,2014,2009-01-01,2014-12-31,N
685,CUC,CUC,CAMILO DAZA,San José de Cúcuta,Norte de Santander,I,7.9274,-72.5116,AEROCIVIL,AEROCIVIL -ORIENTE S.A.S.,3484,120,,1027,"  984,000",1987-02-02,,4D,Público,160599,54,54001,2015,2015-01-01,2015-12-31,N
686,CUC,CUC,CAMILO DAZA,San José de Cúcuta,Norte de Santander,I,7.9274,-72.5116,AEROCIVIL,AEROCIVIL -ORIENTE S.A.S.,5359,159,,1027,"  984,000",1987-02-02,,4D,Público,254999,54,54001,2016,2016-01-01,2100-12-31,S
687,CZU,CZU,LAS BRUJAS,Corozal,Sucre,R,9.3325,-75.2853,AEROCIVIL,EN CONCESION-SOACN(Sociedad Operadora de Aeropuertos Centro Norte,2636,39,,519," 1862,000",1971-07-19,,3C,Aerocivil,20334,70,70215,2014,2009-01-01,2014-12-31,N
688,CZU,CZU,LAS BRUJAS,Corozal,Sucre,R,9.3325,-75.2853,AEROCIVIL,EN CONCESION-SOACN(Sociedad Operadora de Aeropuertos Centro Norte,3439,78,,519," 1862,000",1971-07-19,,3C,Público,30061,70,70215,2015,2015-01-01,2015-12-31,N
689,CZU,CZU,LAS BRUJAS,Corozal,Sucre,R,9.3325,-75.2853,AEROCIVIL,EN CONCESION-SOACN(Sociedad Operadora de Aeropuertos Centro Norte,4499,146,,519," 1862,000",1971-07-19,,3C,Fumigación,46817,70,70215,2016,2016-01-01,2100-12-31,S
690,EET,EET,EL ESCOBAL,Ibagué,Tolima,A,4.3956,-75.0708,INVERSIONES AGROPECUARIAS DOIMA,SANIDAD VEGETAL CRUZ,622,22,2000,2450,"  401,000",2014-01-31,2017-03-07,1A,Fumigación,0,73,73001,2014,2009-01-01,2014-12-31,N
691,EET,EET,EL ESCOBAL,Ibagué,Tolima,A,4.3956,-75.0708,INVERSIONES AGROPECUARIAS DOIMA,SANIDAD VEGETAL CRUZ,837,37,2000,2450,"  401,000",2014-01-31,2017-03-07,1A,Aerocivil,0,73,73001,2015,2015-01-01,2015-12-31,N
692,EET,EET,EL ESCOBAL,Ibagué,Tolima,A,4.3956,-75.0708,INVERSIONES AGROPECUARIAS DOIMA,SANIDAD VEGETAL CRUZ,1181,45,2000,2450,"  401,000",2014-01-31,2017-03-07,1A,Fumigación,0,73,73001,2016,2016-01-01,2100-12-31,S
693,EJA,EJA,YARIGUIES,Barrancabermeja,Santander,N,7.0244,-73.8068,AEROCIVIL,AEROCIVIL -ORIENTE S.A.S.,3086,75,61100,414,"  115,000",1965-09-02,,3C,Público,19942,68,68081,2014,2009-01-01,2014-12-31,N
694,EJA,EJA,YARIGUIES,Barrancabermeja,Santander,N,7.0244,-73.8068,AEROCIVIL,AEROCIVIL -ORIENTE S.A.S.,5533,76,61100,414,"  115,000",1965-09-02,,3C,Público,3415,68,68081,2015,2015-01-01,2015-12-31,N
695,EJA,EJA,YARIGUIES,Barrancabermeja,Santander,N,7.0244,-73.8068,AEROCIVIL,AEROCIVIL -ORIENTE S.A.S.,10172,151,61100,414,"  115,000",1965-09-02,,3C,Aerocivil,2827,68,68081,2016,2016-01-01,2100-12-31,S
696,EJU,EJU,EL JUNCAL,Palermo,Huila,A,2.8471,-75.3133,ASOJUNCAL,SANIDAD VEGETAL CRUZ VERDE,1178,5,2000,1509," 4949,000",2010-10-01,,1A,Privado,3,41,41524,2014,2009-01-01,2014-12-31,N
697,EJU,EJU,EL JUNCAL,Palermo,Huila,A,2.8471,-75.3133,ASOJUNCAL,SANIDAD VEGETAL CRUZ VERDE,1234,1,2000,1509," 4949,000",2010-10-01,,1A,Privado,5,41,41524,2015,2015-01-01,2015-12-31,N
698,EJU,EJU,EL JUNCAL,Palermo,Huila,A,2.8471,-75.3133,ASOJUNCAL,SANIDAD VEGETAL CRUZ VERDE,1981,1,2000,1509," 4949,000",2010-10-01,,1A,Público,8,41,41524,2016,2016-01-01,2100-12-31,S
699,ELB,ELB,LAS FLORES,El Banco,Magdalena,A,9.0428,-73.9715,AEROCIVIL,AEROCIVIL,1083,5,19045,110," 1374,000",1978-04-06,,3B,Fumigación,525,47,47245,2014,2009-01-01,2014-12-31,N
700,ELB,ELB,LAS FLORES,El Banco,Magdalena,A,9.0428,-73.9715,AEROCIVIL,AEROCIVIL,116,3,19045,110," 1374,000",1978-04-06,,3B,Privado,345,47,47245,2015,2015-01-01,2015-12-31,N
701,ELB,ELB,LAS FLORES,El Banco,Magdalena,A,9.0428,-73.9715,AEROCIVIL,AEROCIVIL,35,2,19045,110," 1374,000",1978-04-06,,3B,Público,264,47,47245,2016,2016-01-01,2100-12-31,S
702,EYP,EYP,EL ALCARAVAN,Yopal,Casanare,N,5.3191,-72.3842,AEROCIVIL,AEROCIVIL,680,25,,1016,"  984,000",1987-02-02,,3C,Público,30209,85,85001,2014,2009-01-01,2014-12-31,N
703,EYP,EYP,EL ALCARAVAN,Yopal,Casanare,N,5.3191,-72.3842,AEROCIVIL,AEROCIVIL,273,24,,1016,"  984,000",1987-02-02,,3C,Público,29388,85,85001,2015,2015-01-01,2015-12-31,N
704,EYP,EYP,EL ALCARAVAN,Yopal,Casanare,N,5.3191,-72.3842,AEROCIVIL,AEROCIVIL,161,10,,1016,"  984,000",1987-02-02,,3C,Aerocivil,16828,85,85001,2016,2016-01-01,2100-12-31,S
705,FLA,FLA,GUSTAVO ARTUNDUAGA PAREDES,Florencia,Caquetá,N,1.589,-75.5643,AEROCIVIL,AEROCIVIL,2673,41,,803,"  984,000",1987-02-02,,3C,Aerocivil,14025,18,18001,2014,2009-01-01,2014-12-31,N
706,FLA,FLA,GUSTAVO ARTUNDUAGA PAREDES,Florencia,Caquetá,N,1.589,-75.5643,AEROCIVIL,AEROCIVIL,4731,50,,803,"  984,000",1987-02-02,,3C,Aerocivil,9035,18,18001,2015,2015-01-01,2015-12-31,N
707,FLA,FLA,GUSTAVO ARTUNDUAGA PAREDES,Florencia,Caquetá,N,1.589,-75.5643,AEROCIVIL,AEROCIVIL,8526,93,,803,"  984,000",1987-02-02,,3C,Aerocivil,7936,18,18001,2016,2016-01-01,2100-12-31,S
708,GPI,GPI,JUAN CASIANO,Guapí,Cauca,R,2.57,-77.898,AEROCIVIL,AEROCIVIL,2503,4,,164,"  245,000",1960-08-17,,3C,Privado,9598,19,19318,2014,2009-01-01,2014-12-31,N
709,GPI,GPI,JUAN CASIANO,Guapí,Cauca,R,2.57,-77.898,AEROCIVIL,AEROCIVIL,3263,0,,164,"  245,000",1960-08-17,,3C,Fumigación,14785,19,19318,2015,2015-01-01,2015-12-31,N
710,GPI,GPI,JUAN CASIANO,Guapí,Cauca,R,2.57,-77.898,AEROCIVIL,AEROCIVIL,4542,0,,164,"  245,000",1960-08-17,,3C,Público,29222,19,19318,2016,2016-01-01,2100-12-31,S
711,GYM,GYM,FLAMINIO S. CAMACHO,Chía,Cundinamarca,A,4.8125,-74.0651,AEROCIVIL,AEROCIVIL,3119,35,7000,8386,"  984,000",1987-02-02,,2B,Privado,6608,25,25175,2014,2009-01-01,2014-12-31,N
712,GYM,GYM,FLAMINIO S. CAMACHO,Chía,Cundinamarca,A,4.8125,-74.0651,AEROCIVIL,AEROCIVIL,4012,36,7000,8386,"  984,000",1987-02-02,,2B,Privado,8446,25,25175,2015,2015-01-01,2015-12-31,N
713,GYM,GYM,FLAMINIO S. CAMACHO,Chía,Cundinamarca,A,4.8125,-74.0651,AEROCIVIL,AEROCIVIL,4552,50,7000,8386,"  984,000",1987-02-02,,2B,Privado,10883,25,25175,2016,2016-01-01,2100-12-31,S
714,HTZ,HTZ,HATO COROZAL,Hato Corozal,Casanare,A,6.1535,-71.7616,AEROCIVIL,AEROCIVIL,1180,3,12202,830,"  502,000",1967-05-05,,2C,Público,88,85,85125,2014,2009-01-01,2014-12-31,N
715,HTZ,HTZ,HATO COROZAL,Hato Corozal,Casanare,A,6.1535,-71.7616,AEROCIVIL,AEROCIVIL,1395,1,12202,830,"  502,000",1967-05-05,,2C,Público,25,85,85125,2015,2015-01-01,2015-12-31,N
716,HTZ,HTZ,HATO COROZAL,Hato Corozal,Casanare,A,6.1535,-71.7616,AEROCIVIL,AEROCIVIL,1833,1,12202,830,"  502,000",1967-05-05,,2C,Privado,19,85,85125,2016,2016-01-01,2100-12-31,S
717,IBE,IBE,PERALES,Ibagué,Tolima,N,4.4217,-75.1336,AEROCIVIL,AEROCIVIL,3399,58,,3114,"  984,000",1987-02-02,,3C,Fumigación,49399,73,73001,2014,2009-01-01,2014-12-31,N
718,IBE,IBE,PERALES,Ibagué,Tolima,N,4.4217,-75.1336,AEROCIVIL,AEROCIVIL,5904,92,,3114,"  984,000",1987-02-02,,3C,Fumigación,51603,73,73001,2015,2015-01-01,2015-12-31,N
719,IBE,IBE,PERALES,Ibagué,Tolima,N,4.4217,-75.1336,AEROCIVIL,AEROCIVIL,7368,122,,3114,"  984,000",1987-02-02,,3C,Público,70368,73,73001,2016,2016-01-01,2100-12-31,S
720,IGO,IGO,JAIME ORTIZ BETANCUR,Chigorodó,Antioquia,A,7.6772,-76.683,MUNICIPIO,MUNICIPIO,931,21,6400,170," 4545,000",2012-08-17,,1A,Público,217,5,5172,2014,2009-01-01,2014-12-31,N
721,IGO,IGO,JAIME ORTIZ BETANCUR,Chigorodó,Antioquia,A,7.6772,-76.683,MUNICIPIO,MUNICIPIO,1115,37,6400,170," 4545,000",2012-08-17,,1A,Aerocivil,13,5,5172,2015,2015-01-01,2015-12-31,N
722,IGO,IGO,JAIME ORTIZ BETANCUR,Chigorodó,Antioquia,A,7.6772,-76.683,MUNICIPIO,MUNICIPIO,1680,70,6400,170," 4545,000",2012-08-17,,1A,Público,2,5,5172,2016,2016-01-01,2100-12-31,S
723,IPI,IPI,SAN LUIS,Aldana,Nariño,I,0.8619,-77.6718,AEROCIVIL,AEROCIVIL,636,49,,9740,"  455,000",1969-05-19,,3C,Aerocivil,4119,52,52022,2014,2009-01-01,2014-12-31,N
724,IPI,IPI,SAN LUIS,Aldana,Nariño,I,0.8619,-77.6718,AEROCIVIL,AEROCIVIL,224,72,,9740,"  455,000",1969-05-19,,3C,Público,2165,52,52022,2015,2015-01-01,2015-12-31,N
725,IPI,IPI,SAN LUIS,Aldana,Nariño,I,0.8619,-77.6718,AEROCIVIL,AEROCIVIL,0,84,,9740,"  455,000",1969-05-19,,3C,Privado,815,52,52022,2016,2016-01-01,2100-12-31,S
726,LJB,LJB,EL BORREGO,La Jagua de Ibirico,Cesar,A,9.5851,-73.4519,DRUMMOND LTD.,DRUMMOND LTD.,1647,31,,253," 5388,000",2014-10-28,,3C,Fumigación,1288,20,20400,2014,2009-01-01,2014-12-31,N
727,LJB,LJB,EL BORREGO,La Jagua de Ibirico,Cesar,A,9.5851,-73.4519,DRUMMOND LTD.,DRUMMOND LTD.,2134,36,,253," 5388,000",2014-10-28,,3C,Privado,1288,20,20400,2015,2015-01-01,2015-12-31,N
728,LJB,LJB,EL BORREGO,La Jagua de Ibirico,Cesar,A,9.5851,-73.4519,DRUMMOND LTD.,DRUMMOND LTD.,3238,62,,253," 5388,000",2014-10-28,,3C,Privado,1288,20,20400,2016,2016-01-01,2100-12-31,S
729,MFS,MFS,MIRAFLORES,Miraflores,Guaviare,A,1.3377,-71.9507,MUNICIPIO,MUNICIPIO,2048,10,25000,730,"   21,000",1957-01-30,,3B,Aerocivil,7460,95,95200,2014,2009-01-01,2014-12-31,N
730,MFS,MFS,MIRAFLORES,Miraflores,Guaviare,A,1.3377,-71.9507,MUNICIPIO,MUNICIPIO,3446,3,25000,730,"   21,000",1957-01-30,,3B,Privado,12923,95,95200,2015,2015-01-01,2015-12-31,N
731,MFS,MFS,MIRAFLORES,Miraflores,Guaviare,A,1.3377,-71.9507,MUNICIPIO,MUNICIPIO,5720,0,25000,730,"   21,000",1957-01-30,,3B,Público,18983,95,95200,2016,2016-01-01,2100-12-31,S
732,MGN,MGN,BARACOA,Magangué,Bolívar,A,9.2849,-74.8465,AEROCIVIL,AEROCIVIL,576,3,33112,195,"  352,000",1968-05-17,,2B,Aerocivil,388,13,13430,2014,2009-01-01,2014-12-31,N
733,MGN,MGN,BARACOA,Magangué,Bolívar,A,9.2849,-74.8465,AEROCIVIL,AEROCIVIL,260,0,33112,195,"  352,000",1968-05-17,,2B,Público,342,13,13430,2015,2015-01-01,2015-12-31,N
734,MGN,MGN,BARACOA,Magangué,Bolívar,A,9.2849,-74.8465,AEROCIVIL,AEROCIVIL,171,0,33112,195,"  352,000",1968-05-17,,2B,Aerocivil,131,13,13430,2016,2016-01-01,2100-12-31,S
735,MMP,MMP,SAN BERNARDO,Mompós,Bolívar,A,9.2583,-74.4383,AEROCIVIL,AEROCIVIL,2303,22,16300,72,"  352,000",1968-05-17,,2A,Privado,1802,13,13468,2014,2009-01-01,2014-12-31,N
736,MMP,MMP,SAN BERNARDO,Mompós,Bolívar,A,9.2583,-74.4383,AEROCIVIL,AEROCIVIL,3440,23,16300,72,"  352,000",1968-05-17,,2A,Público,2673,13,13468,2015,2015-01-01,2015-12-31,N
